"Plot Title:  22072300"
"#","Date Time, GMT-07:00","Abs Pres, psi (LGR S/N: 22072300, SEN S/N: 22072300)","Temp, °F (LGR S/N: 22072300, SEN S/N: 22072300)","Sensor Depth, meters (LGR S/N: )"
166,09/11/24 06:25:00 AM,14.7499,74.791,0.207
167,09/11/24 06:30:00 AM,14.7482,74.791,0.205
168,09/11/24 06:35:00 AM,14.7493,74.619,0.206
169,09/11/24 06:40:00 AM,14.7476,74.619,0.205
170,09/11/24 06:45:00 AM,14.7511,74.619,0.206
171,09/11/24 06:50:00 AM,14.7503,74.446,0.204
172,09/11/24 06:55:00 AM,14.7538,74.446,0.206
173,09/11/24 07:00:00 AM,14.7503,74.446,0.205
174,09/11/24 07:05:00 AM,14.7461,74.271,0.202
175,09/11/24 07:10:00 AM,14.7479,74.271,0.203
176,09/11/24 07:15:00 AM,14.7471,74.098,0.202
177,09/11/24 07:20:00 AM,14.7419,74.098,0.198
178,09/11/24 07:25:00 AM,14.7437,74.098,0.199
179,09/11/24 07:30:00 AM,14.7454,74.098,0.200
180,09/11/24 07:35:00 AM,14.7448,73.926,0.202
181,09/11/24 07:40:00 AM,14.7412,73.926,0.198
182,09/11/24 07:45:00 AM,14.7395,73.926,0.196
183,09/11/24 07:50:00 AM,14.7406,73.753,0.196
184,09/11/24 07:55:00 AM,14.7424,73.753,0.198
185,09/11/24 08:00:00 AM,14.7382,73.580,0.193
186,09/11/24 08:05:00 AM,14.7399,73.580,0.193
187,09/11/24 08:10:00 AM,14.7434,73.580,0.194
188,09/11/24 08:15:00 AM,14.7409,73.407,0.193
189,09/11/24 08:20:00 AM,14.7409,73.407,0.190
190,09/11/24 08:25:00 AM,14.7427,73.407,0.192
191,09/11/24 08:30:00 AM,14.7444,73.407,0.193
192,09/11/24 08:35:00 AM,14.7479,73.407,0.196
193,09/11/24 08:40:00 AM,14.7444,73.407,0.193
194,09/11/24 08:45:00 AM,14.7498,73.407,0.193
195,09/11/24 08:50:00 AM,14.7525,73.234,0.195
196,09/11/24 08:55:00 AM,14.7543,73.234,0.197
197,09/11/24 09:00:00 AM,14.7560,73.234,0.197
198,09/11/24 09:05:00 AM,14.7560,73.234,0.197
199,09/11/24 09:10:00 AM,14.7595,73.234,0.198
200,09/11/24 09:15:00 AM,14.7612,73.234,0.199
201,09/11/24 09:20:00 AM,14.7612,73.234,0.196
202,09/11/24 09:25:00 AM,14.7624,73.062,0.198
203,09/11/24 09:30:00 AM,14.7605,73.062,0.198
204,09/11/24 09:35:00 AM,14.7605,73.062,0.199
205,09/11/24 09:40:00 AM,14.7605,73.062,0.200
206,09/11/24 09:45:00 AM,14.7588,73.062,0.197
207,09/11/24 09:50:00 AM,14.7605,73.062,0.202
208,09/11/24 09:55:00 AM,14.7605,73.062,0.201
209,09/11/24 10:00:00 AM,14.7605,73.062,0.200
210,09/11/24 10:05:00 AM,14.7570,73.062,0.199
211,09/11/24 10:10:00 AM,14.7570,73.062,0.199
212,09/11/24 10:15:00 AM,14.7570,73.062,0.199
213,09/11/24 10:20:00 AM,14.7535,73.062,0.196
214,09/11/24 10:25:00 AM,14.7500,73.062,0.195
215,09/11/24 10:30:00 AM,14.7518,73.062,0.196
216,09/11/24 10:35:00 AM,14.7518,73.062,0.195
217,09/11/24 10:40:00 AM,14.7508,73.234,0.193
218,09/11/24 10:45:00 AM,14.7473,73.234,0.191
219,09/11/24 10:50:00 AM,14.7473,73.234,0.194
220,09/11/24 10:55:00 AM,14.7437,73.234,0.191
221,09/11/24 11:00:00 AM,14.7402,73.234,0.190
222,09/11/24 11:05:00 AM,14.7427,73.407,0.192
223,09/11/24 11:10:00 AM,14.7392,73.407,0.189
224,09/11/24 11:15:00 AM,14.7392,73.407,0.189
225,09/11/24 11:20:00 AM,14.7399,73.580,0.190
226,09/11/24 11:25:00 AM,14.7399,73.580,0.190
227,09/11/24 11:30:00 AM,14.7364,73.580,0.190
228,09/11/24 11:35:00 AM,14.7347,73.580,0.188
229,09/11/24 11:40:00 AM,14.7318,73.753,0.188
230,09/11/24 11:45:00 AM,14.7283,73.753,0.184
231,09/11/24 11:50:00 AM,14.7266,73.753,0.183
232,09/11/24 11:55:00 AM,14.7255,73.926,0.183
233,09/11/24 12:00:00 PM,14.7237,73.926,0.182
234,09/11/24 12:05:00 PM,14.7209,74.098,0.181
235,09/11/24 12:10:00 PM,14.7244,74.098,0.183
236,09/11/24 12:15:00 PM,14.7226,74.098,0.183
237,09/11/24 12:20:00 PM,14.7181,74.271,0.181
238,09/11/24 12:25:00 PM,14.7164,74.271,0.180
239,09/11/24 12:30:00 PM,14.7135,74.446,0.178
240,09/11/24 12:35:00 PM,14.7135,74.446,0.177
241,09/11/24 12:40:00 PM,14.7125,74.619,0.178
242,09/11/24 12:45:00 PM,14.7090,74.619,0.175
243,09/11/24 12:50:00 PM,14.7107,74.619,0.177
244,09/11/24 12:55:00 PM,14.7044,74.791,0.175
245,09/11/24 01:00:00 PM,14.7061,74.791,0.178
246,09/11/24 01:05:00 PM,14.7061,74.791,0.178
247,09/11/24 01:10:00 PM,14.6997,74.964,0.174
248,09/11/24 01:15:00 PM,14.6997,74.964,0.176
249,09/11/24 01:20:00 PM,14.7004,75.139,0.173
250,09/11/24 01:25:00 PM,14.6970,75.139,0.171
251,09/11/24 01:30:00 PM,14.7012,75.312,0.176
252,09/11/24 01:35:00 PM,14.6994,75.312,0.175
253,09/11/24 01:40:00 PM,14.6977,75.312,0.173
254,09/11/24 01:45:00 PM,14.7000,75.484,0.175
255,09/11/24 01:50:00 PM,14.7018,75.484,0.177
256,09/11/24 01:55:00 PM,14.7018,75.484,0.177
257,09/11/24 02:00:00 PM,14.7060,75.659,0.183
258,09/11/24 02:05:00 PM,14.7077,75.659,0.182
259,09/11/24 02:10:00 PM,14.7094,75.659,0.183
260,09/11/24 02:15:00 PM,14.7154,75.832,0.188
261,09/11/24 02:20:00 PM,14.7171,75.832,0.193
262,09/11/24 02:25:00 PM,14.7208,75.832,0.193
263,09/11/24 02:30:00 PM,14.7231,76.006,0.195
264,09/11/24 02:35:00 PM,14.7250,76.006,0.197
265,09/11/24 02:40:00 PM,14.7273,76.181,0.197
266,09/11/24 02:45:00 PM,14.7308,76.181,0.200
267,09/11/24 02:50:00 PM,14.7308,76.181,0.202
268,09/11/24 02:55:00 PM,14.7297,76.354,0.203
269,09/11/24 03:00:00 PM,14.7297,76.354,0.202
270,09/11/24 03:05:00 PM,14.7305,76.528,0.204
271,09/11/24 03:10:00 PM,14.7286,76.528,0.200
272,09/11/24 03:15:00 PM,14.7251,76.528,0.201
273,09/11/24 03:20:00 PM,14.7276,76.703,0.202
274,09/11/24 03:25:00 PM,14.7258,76.703,0.202
275,09/11/24 03:30:00 PM,14.7223,76.703,0.198
276,09/11/24 03:35:00 PM,14.7170,76.703,0.198
277,09/11/24 03:40:00 PM,14.7177,76.876,0.197
278,09/11/24 03:45:00 PM,14.7160,76.876,0.198
279,09/11/24 03:50:00 PM,14.7107,76.876,0.194
280,09/11/24 03:55:00 PM,14.7071,76.876,0.192
281,09/11/24 04:00:00 PM,14.7054,76.876,0.192
282,09/11/24 04:05:00 PM,14.7009,77.050,0.189
283,09/11/24 04:10:00 PM,14.6990,77.050,0.189
284,09/11/24 04:15:00 PM,14.6990,77.050,0.188
285,09/11/24 04:20:00 PM,14.6955,77.050,0.187
286,09/11/24 04:25:00 PM,14.6973,77.050,0.188
287,09/11/24 04:30:00 PM,14.6973,77.050,0.187
288,09/11/24 04:35:00 PM,14.6955,77.050,0.187
289,09/11/24 04:40:00 PM,14.6938,77.050,0.188
290,09/11/24 04:45:00 PM,14.6955,77.050,0.187
291,09/11/24 04:50:00 PM,14.6990,77.050,0.190
292,09/11/24 04:55:00 PM,14.6973,77.050,0.190
293,09/11/24 05:00:00 PM,14.6980,77.225,0.188
294,09/11/24 05:05:00 PM,14.6980,77.225,0.188
295,09/11/24 05:10:00 PM,14.7032,77.225,0.191
296,09/11/24 05:15:00 PM,14.7032,77.225,0.192
297,09/11/24 05:20:00 PM,14.7049,77.225,0.194
298,09/11/24 05:25:00 PM,14.7067,77.225,0.195
299,09/11/24 05:30:00 PM,14.7086,77.225,0.196
300,09/11/24 05:35:00 PM,14.7138,77.225,0.201
301,09/11/24 05:40:00 PM,14.7138,77.225,0.202
302,09/11/24 05:45:00 PM,14.7155,77.225,0.202
303,09/11/24 05:50:00 PM,14.7190,77.225,0.205
304,09/11/24 05:55:00 PM,14.7180,77.400,0.204
305,09/11/24 06:00:00 PM,14.7215,77.400,0.208
306,09/11/24 06:05:00 PM,14.7215,77.400,0.208
307,09/11/24 06:10:00 PM,14.7232,77.400,0.210
308,09/11/24 06:15:00 PM,14.7250,77.400,0.210
309,09/11/24 06:20:00 PM,14.7267,77.400,0.213
310,09/11/24 06:25:00 PM,14.7267,77.400,0.213
311,09/11/24 06:30:00 PM,14.7284,77.400,0.215
312,09/11/24 06:35:00 PM,14.7284,77.400,0.218
313,09/11/24 06:40:00 PM,14.7309,77.574,0.219
314,09/11/24 06:45:00 PM,14.7309,77.574,0.219
315,09/11/24 06:50:00 PM,14.7326,77.574,0.219
316,09/11/24 06:55:00 PM,14.7344,77.574,0.222
317,09/11/24 07:00:00 PM,14.7361,77.574,0.224
318,09/11/24 07:05:00 PM,14.7361,77.574,0.223
319,09/11/24 07:10:00 PM,14.7390,77.400,0.225
320,09/11/24 07:15:00 PM,14.7390,77.400,0.227
321,09/11/24 07:20:00 PM,14.7355,77.400,0.223
322,09/11/24 07:25:00 PM,14.7373,77.400,0.223
323,09/11/24 07:30:00 PM,14.7408,77.400,0.226
324,09/11/24 07:35:00 PM,14.7425,77.400,0.228
325,09/11/24 07:40:00 PM,14.7442,77.400,0.227
326,09/11/24 07:45:00 PM,14.7418,77.225,0.228
327,09/11/24 07:50:00 PM,14.7418,77.225,0.227
328,09/11/24 07:55:00 PM,14.7454,77.225,0.230
329,09/11/24 08:00:00 PM,14.7437,77.225,0.228
330,09/11/24 08:05:00 PM,14.7437,77.225,0.228
331,09/11/24 08:10:00 PM,14.7489,77.225,0.233
332,09/11/24 08:15:00 PM,14.7471,77.225,0.231
333,09/11/24 08:20:00 PM,14.7471,77.225,0.229
334,09/11/24 08:25:00 PM,14.7464,77.050,0.226
335,09/11/24 08:30:00 PM,14.7464,77.050,0.226
336,09/11/24 08:35:00 PM,14.7464,77.050,0.226
337,09/11/24 08:40:00 PM,14.7429,77.050,0.224
338,09/11/24 08:45:00 PM,14.7395,77.050,0.223
339,09/11/24 08:50:00 PM,14.7412,77.050,0.223
340,09/11/24 08:55:00 PM,14.7412,77.050,0.220
341,09/11/24 09:00:00 PM,14.7412,77.050,0.221
342,09/11/24 09:05:00 PM,14.7395,77.050,0.220
343,09/11/24 09:10:00 PM,14.7353,76.876,0.217
344,09/11/24 09:15:00 PM,14.7370,76.876,0.218
345,09/11/24 09:20:00 PM,14.7370,76.876,0.220
346,09/11/24 09:25:00 PM,14.7405,76.876,0.220
347,09/11/24 09:30:00 PM,14.7387,76.876,0.221
348,09/11/24 09:35:00 PM,14.7370,76.876,0.220
349,09/11/24 09:40:00 PM,14.7405,76.876,0.223
350,09/11/24 09:45:00 PM,14.7440,76.876,0.227
351,09/11/24 09:50:00 PM,14.7440,76.876,0.224
352,09/11/24 09:55:00 PM,14.7493,76.876,0.229
353,09/11/24 10:00:00 PM,14.7511,76.876,0.231
354,09/11/24 10:05:00 PM,14.7521,76.703,0.231
355,09/11/24 10:10:00 PM,14.7592,76.703,0.235
356,09/11/24 10:15:00 PM,14.7592,76.703,0.234
357,09/11/24 10:20:00 PM,14.7609,76.703,0.238
358,09/11/24 10:25:00 PM,14.7644,76.703,0.240
359,09/11/24 10:30:00 PM,14.7679,76.703,0.242
360,09/11/24 10:35:00 PM,14.7714,76.703,0.245
361,09/11/24 10:40:00 PM,14.7733,76.703,0.245
362,09/11/24 10:45:00 PM,14.7714,76.703,0.243
363,09/11/24 10:50:00 PM,14.7767,76.703,0.247
364,09/11/24 10:55:00 PM,14.7795,76.528,0.251
365,09/11/24 11:00:00 PM,14.7812,76.528,0.255
366,09/11/24 11:05:00 PM,14.7830,76.528,0.253
367,09/11/24 11:10:00 PM,14.7830,76.528,0.254
368,09/11/24 11:15:00 PM,14.7866,76.528,0.254
369,09/11/24 11:20:00 PM,14.7812,76.528,0.251
370,09/11/24 11:25:00 PM,14.7866,76.528,0.256
371,09/11/24 11:30:00 PM,14.7830,76.528,0.251
372,09/11/24 11:35:00 PM,14.7830,76.528,0.253
373,09/11/24 11:40:00 PM,14.7830,76.528,0.252
374,09/11/24 11:45:00 PM,14.7812,76.528,0.250
375,09/11/24 11:50:00 PM,14.7849,76.528,0.253
376,09/11/24 11:55:00 PM,14.7778,76.528,0.249
377,09/12/24 12:00:00 AM,14.7772,76.354,0.251
378,09/12/24 12:05:00 AM,14.7772,76.354,0.248
379,09/12/24 12:10:00 AM,14.7735,76.354,0.245
380,09/12/24 12:15:00 AM,14.7666,76.354,0.243
381,09/12/24 12:20:00 AM,14.7683,76.354,0.243
382,09/12/24 12:25:00 AM,14.7614,76.354,0.240
383,09/12/24 12:30:00 AM,14.7596,76.354,0.238
384,09/12/24 12:35:00 AM,14.7543,76.354,0.235
385,09/12/24 12:40:00 AM,14.7537,76.181,0.235
386,09/12/24 12:45:00 AM,14.7519,76.181,0.234
387,09/12/24 12:50:00 AM,14.7466,76.181,0.233
388,09/12/24 12:55:00 AM,14.7431,76.181,0.228
389,09/12/24 01:00:00 AM,14.7413,76.181,0.229
390,09/12/24 01:05:00 AM,14.7361,76.181,0.223
391,09/12/24 01:10:00 AM,14.7319,76.006,0.222
392,09/12/24 01:15:00 AM,14.7284,76.006,0.221
393,09/12/24 01:20:00 AM,14.7231,76.006,0.216
394,09/12/24 01:25:00 AM,14.7231,76.006,0.216
395,09/12/24 01:30:00 AM,14.7178,76.006,0.213
396,09/12/24 01:35:00 AM,14.7154,75.832,0.213
397,09/12/24 01:40:00 AM,14.7084,75.832,0.207
398,09/12/24 01:45:00 AM,14.7067,75.832,0.205
399,09/12/24 01:50:00 AM,14.7067,75.832,0.205
400,09/12/24 01:55:00 AM,14.7015,75.832,0.205
401,09/12/24 02:00:00 AM,14.7015,75.832,0.205
402,09/12/24 02:05:00 AM,14.6973,75.659,0.202
403,09/12/24 02:10:00 AM,14.6973,75.659,0.201
404,09/12/24 02:15:00 AM,14.6955,75.659,0.202
405,09/12/24 02:20:00 AM,14.6920,75.659,0.199
406,09/12/24 02:25:00 AM,14.6901,75.659,0.198
407,09/12/24 02:30:00 AM,14.6861,75.484,0.194
408,09/12/24 02:35:00 AM,14.6896,75.484,0.198
409,09/12/24 02:40:00 AM,14.6861,75.484,0.196
410,09/12/24 02:45:00 AM,14.6843,75.484,0.194
411,09/12/24 02:50:00 AM,14.6825,75.484,0.193
412,09/12/24 02:55:00 AM,14.6807,75.484,0.192
413,09/12/24 03:00:00 AM,14.6784,75.312,0.192
414,09/12/24 03:05:00 AM,14.6801,75.312,0.192
415,09/12/24 03:10:00 AM,14.6784,75.312,0.191
416,09/12/24 03:15:00 AM,14.6784,75.312,0.191
417,09/12/24 03:20:00 AM,14.6777,75.139,0.191
418,09/12/24 03:25:00 AM,14.6777,75.139,0.191
419,09/12/24 03:30:00 AM,14.6742,75.139,0.188
420,09/12/24 03:35:00 AM,14.6759,75.139,0.190
421,09/12/24 03:40:00 AM,14.6759,75.139,0.192
422,09/12/24 03:45:00 AM,14.6735,74.964,0.186
423,09/12/24 03:50:00 AM,14.6717,74.964,0.188
424,09/12/24 03:55:00 AM,14.6735,74.964,0.189
425,09/12/24 04:00:00 AM,14.6769,74.964,0.189
426,09/12/24 04:05:00 AM,14.6752,74.964,0.187
427,09/12/24 04:10:00 AM,14.6745,74.791,0.188
428,09/12/24 04:15:00 AM,14.6710,74.791,0.186
429,09/12/24 04:20:00 AM,14.6727,74.791,0.188
430,09/12/24 04:25:00 AM,14.6745,74.791,0.187
431,09/12/24 04:30:00 AM,14.6727,74.791,0.186
432,09/12/24 04:35:00 AM,14.6739,74.619,0.188
433,09/12/24 04:40:00 AM,14.6704,74.619,0.186
434,09/12/24 04:45:00 AM,14.6756,74.619,0.188
435,09/12/24 04:50:00 AM,14.6774,74.619,0.189
436,09/12/24 04:55:00 AM,14.6767,74.446,0.187
437,09/12/24 05:00:00 AM,14.6767,74.446,0.187
438,09/12/24 05:05:00 AM,14.6784,74.446,0.189
439,09/12/24 05:10:00 AM,14.6784,74.446,0.190
440,09/12/24 05:15:00 AM,14.6801,74.446,0.186
441,09/12/24 05:20:00 AM,14.6848,74.271,0.191
442,09/12/24 05:25:00 AM,14.6830,74.271,0.192
443,09/12/24 05:30:00 AM,14.6865,74.271,0.193
444,09/12/24 05:35:00 AM,14.6883,74.271,0.195
445,09/12/24 05:40:00 AM,14.6841,74.098,0.192
446,09/12/24 05:45:00 AM,14.6841,74.098,0.191
447,09/12/24 05:50:00 AM,14.6858,74.098,0.191
448,09/12/24 05:55:00 AM,14.6858,74.098,0.193
449,09/12/24 06:00:00 AM,14.6858,74.098,0.189
450,09/12/24 06:05:00 AM,14.6870,73.926,0.190
451,09/12/24 06:10:00 AM,14.6870,73.926,0.191
452,09/12/24 06:15:00 AM,14.6870,73.926,0.188
453,09/12/24 06:20:00 AM,14.6870,73.926,0.188
454,09/12/24 06:25:00 AM,14.6852,73.926,0.188
455,09/12/24 06:30:00 AM,14.6810,73.753,0.182
456,09/12/24 06:35:00 AM,14.6845,73.753,0.185
457,09/12/24 06:40:00 AM,14.6862,73.753,0.185
458,09/12/24 06:45:00 AM,14.6880,73.753,0.187
